2023-12-24 21:40:28,032 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:28,0.006
2023-12-24 21:40:28,105 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:28,0.0
2023-12-24 21:40:28,256 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300205,2023-12-24 21:40:28,0.006
2023-12-24 21:40:28,257 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:28,0.007
2023-12-24 21:40:28,347 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/countPost,202200300205,2023-12-24 21:40:28,0.006
2023-12-24 21:40:28,348 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherInfo,202200300205,2023-12-24 21:40:28,0.007
2023-12-24 21:40:28,360 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300205,2023-12-24 21:40:28,0.006
2023-12-24 21:40:43,142 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/saveTeacherIntroduce,202200300205,2023-12-24 21:40:43,0.022
2023-12-24 21:40:50,603 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:50,0.004
2023-12-24 21:40:50,622 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:50,0.006
2023-12-24 21:40:50,676 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherIntroduceData,202200300205,2023-12-24 21:40:50,0.01
2023-12-24 21:40:50,697 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getPhotoImageStr,202200300205,2023-12-24 21:40:50,0.005
2023-12-24 21:40:50,708 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:50,0.004
2023-12-24 21:40:50,720 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:50,0.016
2023-12-24 21:40:50,917 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300205,2023-12-24 21:40:50,0.0
2023-12-24 21:40:50,990 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:50,0.0
2023-12-24 21:40:51,036 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherInfo,202200300205,2023-12-24 21:40:51,0.003
2023-12-24 21:40:51,044 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/countPost,202200300205,2023-12-24 21:40:51,0.011
2023-12-24 21:40:51,046 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300205,2023-12-24 21:40:51,0.004
2023-12-24 21:41:45,564 [http-nio-9090-exec-4] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/post/getPersonInfo:Full authentication is required to access this resource
2023-12-24 21:41:45,565 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,,2023-12-24 21:41:45,0.001
2023-12-24 21:41:45,700 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2023-12-24 21:41:45,0.005
2023-12-24 21:42:20,811 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:42:20,0.004
2023-12-24 21:42:20,901 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:42:20,0.002
2023-12-24 21:42:21,294 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherIntroduceData,202200300205,2023-12-24 21:42:21,0.004
2023-12-24 21:42:21,305 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getPhotoImageStr,202200300205,2023-12-24 21:42:21,0.005
2023-12-24 21:42:21,316 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:42:21,0.003
2023-12-24 21:42:21,316 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:42:21,0.003
2023-12-24 21:42:21,329 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:42:21,0.005
2023-12-24 21:42:21,340 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300205,2023-12-24 21:42:21,0.017
