2023-12-26 21:04:59,062 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:04:59,0.004
2023-12-26 21:05:01,208 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:05:01,0.004
2023-12-26 21:05:01,285 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:05:01,0.001
2023-12-26 21:05:01,354 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:05:01,0.002
2023-12-26 21:05:01,355 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAllPost,202200300201,2023-12-26 21:05:01,0.004
2023-12-26 21:05:01,355 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getFollowPost,202200300201,2023-12-26 21:05:01,0.003
2023-12-26 21:05:01,377 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:05:01,0.002
2023-12-26 21:05:01,535 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:05:01,0.002
2023-12-26 21:05:01,689 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:05:01,0.003
2023-12-26 21:05:01,694 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:05:01,0.003
2023-12-26 21:05:01,699 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:05:01,0.003
2023-12-26 21:05:01,846 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:05:01,0.002
